cluster,file,path
28,Boloria improba IMG_107942.png,images\Tan_batch_2_to_Cyrestis_tancrop\Boloria improba\Boloria improba IMG_107942.png
28,Carterocephalus palaemon IMG_090542.png,images\Tan_batch_2_to_Cyrestis_tancrop\Carterocephalus palaemon\Carterocephalus palaemon IMG_090542.png
28,Catasticta nimbice IMG_085012.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta nimbice\Catasticta nimbice IMG_085012.png
28,Catasticta pieris IMG_084982.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta pieris\Catasticta pieris IMG_084982.png
28,Catasticta sisamnus IMG_081710_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta sisamnus\Catasticta sisamnus IMG_081710_R.png
28,Celaenorrhinus galenus IMG_147084.png,images\Tan_batch_2_to_Cyrestis_tancrop\Celaenorrhinus galenus\Celaenorrhinus galenus IMG_147084.png
28,Cepora iudith IMG_172225_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cepora iudith\Cepora iudith IMG_172225_R.png
28,Charaxes acuminatus IMG_156884.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes acuminatus\Charaxes acuminatus IMG_156884.png
28,Charaxes varanes IMG_119589.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes varanes\Charaxes varanes IMG_119589.png
28,Chlosyne janais IMG_151064_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chlosyne janais\Chlosyne janais IMG_151064_R.png
28,Chlosyne leanira IMG_052446.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chlosyne leanira\Chlosyne leanira IMG_052446.png
28,Cigaritis natalensis IMG_018896.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cigaritis natalensis\Cigaritis natalensis IMG_018896.png
28,Colotis celimene IMG_086458_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colotis celimene\Colotis celimene IMG_086458_R.png
28,Colotis phisadia IMG_086606.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colotis phisadia\Colotis phisadia IMG_086606.png
28,Colotis protomedia IMG_086827.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colotis protomedia\Colotis protomedia IMG_086827.png
28,Colotis vesta IMG_150769.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colotis vesta\Colotis vesta IMG_150769.png
28,Consul electra IMG_120038.png,images\Tan_batch_2_to_Cyrestis_tancrop\Consul electra\Consul electra IMG_120038.png
28,Consul excellens IMG_119991.png,images\Tan_batch_2_to_Cyrestis_tancrop\Consul excellens\Consul excellens IMG_119991.png
28,Consul fabius IMG_119873.png,images\Tan_batch_2_to_Cyrestis_tancrop\Consul fabius\Consul fabius IMG_119873.png
28,Corades cistene IMG_056162.png,images\Tan_batch_2_to_Cyrestis_tancrop\Corades cistene\Corades cistene IMG_056162.png
28,Cymothoe consanguis IMG_100709.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe consanguis\Cymothoe consanguis IMG_100709.png
28,Cymothoe herminia IMG_100695.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe herminia\Cymothoe herminia IMG_100695.png
38,Agraulis vanillae IMG_062689.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agraulis vanillae\Agraulis vanillae IMG_062689.png
38,Ariadne ariadne IMG_098805.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ariadne ariadne\Ariadne ariadne IMG_098805.png
38,Charaxes affinis IMG_122997.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes affinis\Charaxes affinis IMG_122997.png
38,Charaxes amycus IMG_116903.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes amycus\Charaxes amycus IMG_116903.png
38,Charaxes aristogiton IMG_119315.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes aristogiton\Charaxes aristogiton IMG_119315.png
38,Charaxes harmodius IMG_122971.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes harmodius\Charaxes harmodius IMG_122971.png
38,Charaxes lasti IMG_123034.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes lasti\Charaxes lasti IMG_123034.png
38,Charaxes latona IMG_041202.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes latona\Charaxes latona IMG_041202.png
38,Charaxes marmax IMG_122938.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes marmax\Charaxes marmax IMG_122938.png
38,Charaxes paphianus IMG_119657.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes paphianus\Charaxes paphianus IMG_119657.png
38,Charaxes pleione IMG_119673.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes pleione\Charaxes pleione IMG_119673.png
38,Chitoria ulupi IMG_125556.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chitoria ulupi\Chitoria ulupi IMG_125556.png
38,Cyrestis lutea IMG_099466.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cyrestis lutea\Cyrestis lutea IMG_099466.png
38,Cyrestis thyonneus IMG_099954.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cyrestis thyonneus\Cyrestis thyonneus IMG_099954.png
8,Agriades optilete IMG_000917.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades optilete\Agriades optilete IMG_000917.png
8,Altinote ozomene IMG_123685.png,images\Tan_batch_2_to_Cyrestis_tancrop\Altinote ozomene\Altinote ozomene IMG_123685.png
8,Amblypodia anita IMG_018491.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amblypodia anita\Amblypodia anita IMG_018491.png
8,Amblypodia annetta IMG_018449.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amblypodia annetta\Amblypodia annetta IMG_018449.png
8,Anthene lycaenoides MCZ-ENT00092005_Anthene_lycaenoides_godeffroyi_had.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anthene lycaenoides\Anthene lycaenoides MCZ-ENT00092005_Anthene_lycaenoides_godeffroyi_had.png
8,Arawacus sito IMG_152959.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arawacus sito\Arawacus sito IMG_152959.png
8,Arhopala admete IMG_018340.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala admete\Arhopala admete IMG_018340.png
8,Arhopala centaurus IMG_018220.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala centaurus\Arhopala centaurus IMG_018220.png
8,Arhopala chamaeleona IMG_018436.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala chamaeleona\Arhopala chamaeleona IMG_018436.png
8,Arhopala eridanus IMG_018254.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala eridanus\Arhopala eridanus IMG_018254.png
8,Arhopala eumolphus IMG_018372.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala eumolphus\Arhopala eumolphus IMG_018372.png
8,Arhopala helianthes IMG_013781.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala helianthes\Arhopala helianthes IMG_013781.png
8,Arhopala micale IMG_018206.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala micale\Arhopala micale IMG_018206.png
8,Arhopala muta IMG_018411.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala muta\Arhopala muta IMG_018411.png
8,Arhopala philander IMG_018437.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala philander\Arhopala philander IMG_018437.png
8,Arhopala thamyras IMG_018261.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala thamyras\Arhopala thamyras IMG_018261.png
8,Artopoetes pryeri IMG_003820.png,images\Tan_batch_2_to_Cyrestis_tancrop\Artopoetes pryeri\Artopoetes pryeri IMG_003820.png
8,Asterope degandii IMG_103638.png,images\Tan_batch_2_to_Cyrestis_tancrop\Asterope degandii\Asterope degandii IMG_103638.png
8,Azanus jesous IMG_000247.png,images\Tan_batch_2_to_Cyrestis_tancrop\Azanus jesous\Azanus jesous IMG_000247.png
8,Belenois raffrayi IMG_139824.png,images\Tan_batch_2_to_Cyrestis_tancrop\Belenois raffrayi\Belenois raffrayi IMG_139824.png
8,Celastrina argiolus IMG_004481.png,images\Tan_batch_2_to_Cyrestis_tancrop\Celastrina argiolus\Celastrina argiolus IMG_004481.png
8,Celastrina lavendularis IMG_006617.png,images\Tan_batch_2_to_Cyrestis_tancrop\Celastrina lavendularis\Celastrina lavendularis IMG_006617.png
8,Cepheuptychia cephus IMG_157649.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cepheuptychia cephus\Cepheuptychia cephus IMG_157649.png
8,Cyaniris semiargus IMG_111614.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cyaniris semiargus\Cyaniris semiargus IMG_111614.png
5,Allancastria caucasica IMG_089226.png,images\Tan_batch_2_to_Cyrestis_tancrop\Allancastria caucasica\Allancastria caucasica IMG_089226.png
5,Allancastria cerisyi IMG_089188.png,images\Tan_batch_2_to_Cyrestis_tancrop\Allancastria cerisyi\Allancastria cerisyi IMG_089188.png
5,Anartia lytrea IMG_061264.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anartia lytrea\Anartia lytrea IMG_061264.png
5,Apatura iris IMG_125447.png,images\Tan_batch_2_to_Cyrestis_tancrop\Apatura iris\Apatura iris IMG_125447.png
5,Archon apollinus IMG_089101.png,images\Tan_batch_2_to_Cyrestis_tancrop\Archon apollinus\Archon apollinus IMG_089101.png
5,Athyma asura IMG_100888.png,images\Tan_batch_2_to_Cyrestis_tancrop\Athyma asura\Athyma asura IMG_100888.png
5,Aulocera saraswati IMG_051022.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aulocera saraswati\Aulocera saraswati IMG_051022.png
5,Baeotus aeilus IMG_099406.png,images\Tan_batch_2_to_Cyrestis_tancrop\Baeotus aeilus\Baeotus aeilus IMG_099406.png
5,Baeotus japetus IMG_120566.png,images\Tan_batch_2_to_Cyrestis_tancrop\Baeotus japetus\Baeotus japetus IMG_120566.png
5,Bassarona teuta IMG_096164.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bassarona teuta\Bassarona teuta IMG_096164.png
5,Brintesia circe IMG_051035.png,images\Tan_batch_2_to_Cyrestis_tancrop\Brintesia circe\Brintesia circe IMG_051035.png
5,Charaxes achaemenes IMG_119352.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes achaemenes\Charaxes achaemenes IMG_119352.png
5,Charaxes ameliae IMG_119537.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes ameliae\Charaxes ameliae IMG_119537.png
5,Charaxes andara IMG_119259.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes andara\Charaxes andara IMG_119259.png
5,Charaxes brutus IMG_116973.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes brutus\Charaxes brutus IMG_116973.png
5,Charaxes cacuthis IMG_119362.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes cacuthis\Charaxes cacuthis IMG_119362.png
5,Charaxes castor IMG_091807.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes castor\Charaxes castor IMG_091807.png
5,Charaxes durnfordi IMG_119252.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes durnfordi\Charaxes durnfordi IMG_119252.png
5,Charaxes etesipe IMG_119351.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes etesipe\Charaxes etesipe IMG_119351.png
5,Charaxes guderiana IMG_119500.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes guderiana\Charaxes guderiana IMG_119500.png
5,Charaxes hansali IMG_123013.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes hansali\Charaxes hansali IMG_123013.png
5,Charaxes imperialis IMG_119540.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes imperialis\Charaxes imperialis IMG_119540.png
5,Charaxes pythodoris IMG_119531.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes pythodoris\Charaxes pythodoris IMG_119531.png
5,Charaxes smaragdalis IMG_119311.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes smaragdalis\Charaxes smaragdalis IMG_119311.png
5,Charaxes solon IMG_119257.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes solon\Charaxes solon IMG_119257.png
5,Charaxes tiridates IMG_116895.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes tiridates\Charaxes tiridates IMG_116895.png
5,Charaxes viola IMG_119507.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes viola\Charaxes viola IMG_119507.png
5,Charaxes violetta IMG_122936.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes violetta\Charaxes violetta IMG_122936.png
5,Chitoria sordida IMG_123269.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chitoria sordida\Chitoria sordida IMG_123269.png
5,Colobura dirce IMG_099242.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colobura dirce\Colobura dirce IMG_099242.png
16,Amarynthis meneria IMG_026896.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amarynthis meneria\Amarynthis meneria IMG_026896.png
16,Ancyluris aulestes IMG_028562.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris aulestes\Ancyluris aulestes IMG_028562.png
16,Ancyluris colubra IMG_028478.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris colubra\Ancyluris colubra IMG_028478.png
16,Ancyluris etias IMG_028571.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris etias\Ancyluris etias IMG_028571.png
16,Ancyluris formosissima IMG_028504.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris formosissima\Ancyluris formosissima IMG_028504.png
16,Ancyluris jurgensenii IMG_028487.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris jurgensenii\Ancyluris jurgensenii IMG_028487.png
16,Ancyluris meliboeus IMG_028519.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris meliboeus\Ancyluris meliboeus IMG_028519.png
16,Ancyluris mira IMG_028474.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris mira\Ancyluris mira IMG_028474.png
37,Amathusia phidippus IMG_058198.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amathusia phidippus\Amathusia phidippus IMG_058198.png
37,Ankola fan IMG_163812.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ankola fan\Ankola fan IMG_163812.png
37,Anteros bracteata IMG_027050.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anteros bracteata\Anteros bracteata IMG_027050.png
37,Anthene larydas IMG_001602.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anthene larydas\Anthene larydas IMG_001602.png
37,Aphnaeus orcas IMG_018916.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aphnaeus orcas\Aphnaeus orcas IMG_018916.png
37,Araragi enthea IMG_017854.png,images\Tan_batch_2_to_Cyrestis_tancrop\Araragi enthea\Araragi enthea IMG_017854.png
37,Aricia artaxerxes IMG_111637.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aricia artaxerxes\Aricia artaxerxes IMG_111637.png
37,Aricia morronensis IMG_004420.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aricia morronensis\Aricia morronensis IMG_004420.png
37,Atlides carpasia IMG_019803.png,images\Tan_batch_2_to_Cyrestis_tancrop\Atlides carpasia\Atlides carpasia IMG_019803.png
37,Atlides rustan IMG_019806.png,images\Tan_batch_2_to_Cyrestis_tancrop\Atlides rustan\Atlides rustan IMG_019806.png
37,Auca nycteropus IMG_050809.png,images\Tan_batch_2_to_Cyrestis_tancrop\Auca nycteropus\Auca nycteropus IMG_050809.png
37,Axiocerses amanga IMG_018958.png,images\Tan_batch_2_to_Cyrestis_tancrop\Axiocerses amanga\Axiocerses amanga IMG_018958.png
37,Bebearia barce IMG_096752.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia barce\Bebearia barce IMG_096752.png
37,Cacyreus lingeus IMG_143828.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cacyreus lingeus\Cacyreus lingeus IMG_143828.png
37,Cacyreus marshalli IMG_143822.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cacyreus marshalli\Cacyreus marshalli IMG_143822.png
37,Caenides dacela IMG_163649.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caenides dacela\Caenides dacela IMG_163649.png
37,Callophrys polios IMG_000509.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callerebia suroia\Callophrys polios IMG_000509.png
37,Callophrys augustinus IMG_000551.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callophrys augustinus\Callophrys augustinus IMG_000551.png
37,Callophrys gryneus IMG_022658.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callophrys gryneus\Callophrys gryneus IMG_022658.png
37,Callophrys henrici IMG_151139.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callophrys henrici\Callophrys henrici IMG_151139.png
37,Callophrys polios IMG_000509.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callophrys polios\Callophrys polios IMG_000509.png
37,Callophrys rubi IMG_023497.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callophrys rubi\Callophrys rubi IMG_023497.png
37,Callophrys spinetorum IMG_022253.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callophrys spinetorum\Callophrys spinetorum IMG_022253.png
37,Calycopis isobeon IMG_022118.png,images\Tan_batch_2_to_Cyrestis_tancrop\Calycopis isobeon\Calycopis isobeon IMG_022118.png
37,Charaxes bohemani IMG_123069.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes bohemani\Charaxes bohemani IMG_123069.png
37,Charaxes phaeus IMG_119514.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes phaeus\Charaxes phaeus IMG_119514.png
37,Chazara briseis IMG_038517.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chazara briseis\Chazara briseis IMG_038517.png
37,Cigaritis lohita IMG_018808.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cigaritis lohita\Cigaritis lohita IMG_018808.png
37,Cigaritis syama IMG_018796.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cigaritis syama\Cigaritis syama IMG_018796.png
37,Creonpyge creon IMG_158679.png,images\Tan_batch_2_to_Cyrestis_tancrop\Creonpyge creon\Creonpyge creon IMG_158679.png
37,Cyclyrius webbianus IMG_152225.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cyclyrius webbianus\Cyclyrius webbianus IMG_152225.png
17,Amathuxidia amythaon IMG_058524.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amathuxidia amythaon\Amathuxidia amythaon IMG_058524.png
17,Ariadne enotrea IMG_091255.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ariadne enotrea\Ariadne enotrea IMG_091255.png
17,Caligo atreus IMG_174822.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo atreus\Caligo atreus IMG_174822.png
17,Caligo beltrao IMG_174503.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo beltrao\Caligo beltrao IMG_174503.png
17,Caligo brasiliensis IMG_174538.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo brasiliensis\Caligo brasiliensis IMG_174538.png
17,Caligo idomeneus IMG_174597.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo idomeneus\Caligo idomeneus IMG_174597.png
17,Caligo ilioneus IMG_174560.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo ilioneus\Caligo ilioneus IMG_174560.png
17,Caligo martia IMG_174567.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo martia\Caligo martia IMG_174567.png
17,Caligo oberthurii IMG_174677.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo oberthurii\Caligo oberthurii IMG_174677.png
17,Caligo oileus IMG_174654.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo oileus\Caligo oileus IMG_174654.png
17,Caligo placidianus IMG_174648.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo placidianus\Caligo placidianus IMG_174648.png
17,Caligo superbus IMG_174586.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo superbus\Caligo superbus IMG_174586.png
17,Caligo suzanna IMG_174777.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo suzanna\Caligo suzanna IMG_174777.png
17,Caligo teucer IMG_174001.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caligo teucer\Caligo teucer IMG_174001.png
22,Amnosia decora IMG_061204.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amnosia decora\Amnosia decora IMG_061204.png
22,Anthanassa atronia IMG_043239.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anthanassa atronia\Anthanassa atronia IMG_043239.png
22,Anthanassa otanes IMG_043236.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anthanassa otanes\Anthanassa otanes IMG_043236.png
22,Antirrhea philoctetes IMG_039934.png,images\Tan_batch_2_to_Cyrestis_tancrop\Antirrhea philoctetes\Antirrhea philoctetes IMG_039934.png
22,Antirrhea pterocopha IMG_037040.png,images\Tan_batch_2_to_Cyrestis_tancrop\Antirrhea pterocopha\Antirrhea pterocopha IMG_037040.png
22,Ariadne pagenstecheri IMG_098960.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ariadne pagenstecheri\Ariadne pagenstecheri IMG_098960.png
22,Asterocampa idyja IMG_105064.png,images\Tan_batch_2_to_Cyrestis_tancrop\Asterocampa idyja\Asterocampa idyja IMG_105064.png
22,Bassarona dunya IMG_096277.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bassarona dunya\Bassarona dunya IMG_096277.png
22,Bebearia absolon IMG_097215.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia absolon\Bebearia absolon IMG_097215.png
22,Bebearia eliensis IMG_097173.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia eliensis\Bebearia eliensis IMG_097173.png
22,Bebearia flaminia IMG_097131.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia flaminia\Bebearia flaminia IMG_097131.png
22,Bebearia nivaria IMG_097132.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia nivaria\Bebearia nivaria IMG_097132.png
22,Bebearia oxione IMG_097186.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia oxione\Bebearia oxione IMG_097186.png
22,Bebearia phantasia IMG_097120.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia phantasia\Bebearia phantasia IMG_097120.png
22,Bebearia sophus IMG_096738.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia sophus\Bebearia sophus IMG_096738.png
22,Bebearia tentyris IMG_097239.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia tentyris\Bebearia tentyris IMG_097239.png
22,Caleta roxus IMG_005925.png,images\Tan_batch_2_to_Cyrestis_tancrop\Caleta roxus\Caleta roxus IMG_005925.png
22,Callophrys eryphon IMG_141901_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callophrys eryphon\Callophrys eryphon IMG_141901_R.png
22,Carcharodus alceae IMG_090557.png,images\Tan_batch_2_to_Cyrestis_tancrop\Carcharodus alceae\Carcharodus alceae IMG_090557.png
22,Catocyclotis aemulius IMG_027705.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catocyclotis aemulius\Catocyclotis aemulius IMG_027705.png
22,Catuna angustatum IMG_096993.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catuna angustatum\Catuna angustatum IMG_096993.png
22,Catuna sikorana IMG_097007.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catuna sikorana\Catuna sikorana IMG_097007.png
22,Charaxes baumanni IMG_123037.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes baumanni\Charaxes baumanni IMG_123037.png
22,Charaxes bipunctatus IMG_123088_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes bipunctatus\Charaxes bipunctatus IMG_123088_R.png
22,Charaxes bipunctatus IMG_123089.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes bipunctatus\Charaxes bipunctatus IMG_123089.png
22,Charaxes etheocles IMG_119364.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes etheocles\Charaxes etheocles IMG_119364.png
22,Charaxes lycurgus IMG_119617.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes lycurgus\Charaxes lycurgus IMG_119617.png
22,Charaxes manica IMG_119509.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes manica\Charaxes manica IMG_119509.png
22,Charaxes numenes IMG_123092.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes numenes\Charaxes numenes IMG_123092.png
22,Charaxes pleione IMG_119669_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes pleione\Charaxes pleione IMG_119669_R.png
22,Charaxes porthos IMG_119667.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes porthos\Charaxes porthos IMG_119667.png
22,Charaxes zoolina IMG_119623.png,images\Tan_batch_2_to_Cyrestis_tancrop\Charaxes zoolina\Charaxes zoolina IMG_119623.png
22,Cymothoe capella IMG_088907.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe capella\Cymothoe capella IMG_088907.png
22,Cymothoe jodutta IMG_100699.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe jodutta\Cymothoe jodutta IMG_100699.png
22,Cyrestis themire IMG_099456.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cyrestis themire\Cyrestis themire IMG_099456.png
0,Anaea aidea IMG_107713.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anaea aidea\Anaea aidea IMG_107713.png
0,Anaea andria IMG_119970.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anaea andria\Anaea andria IMG_119970.png
0,Anaea troglodyta IMG_158205.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anaea troglodyta\Anaea troglodyta IMG_158205.png
0,Bebearia plistonax IMG_097183.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia plistonax\Bebearia plistonax IMG_097183.png
0,Biblis hyperia IMG_103573.png,images\Tan_batch_2_to_Cyrestis_tancrop\Biblis hyperia\Biblis hyperia IMG_103573.png
0,Calisto pulchella IMG_009485_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Calisto pulchella\Calisto pulchella IMG_009485_R.png
0,Callophrys niphon IMG_000516.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callophrys niphon\Callophrys niphon IMG_000516.png
0,Cirrochroa regina IMG_067781.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cirrochroa regina\Cirrochroa regina IMG_067781.png
0,Coenophlebia archidona IMG_123144.png,images\Tan_batch_2_to_Cyrestis_tancrop\Coenophlebia archidona\Coenophlebia archidona IMG_123144.png
0,Cymothoe beckeri IMG_100661.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe beckeri\Cymothoe beckeri IMG_100661.png
36,Ancema ctesia IMG_019218.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancema ctesia\Ancema ctesia IMG_019218.png
36,Anteros renaldus IMG_027054.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anteros renaldus\Anteros renaldus IMG_027054.png
36,Arcas imperialis IMG_019815.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arcas imperialis\Arcas imperialis IMG_019815.png
36,Arcas tuneta IMG_019809.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arcas tuneta\Arcas tuneta IMG_019809.png
36,Archaeoprepona chromus IMG_119073.png,images\Tan_batch_2_to_Cyrestis_tancrop\Archaeoprepona chromus\Archaeoprepona chromus IMG_119073.png
36,Arhopala hercules IMG_018429.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala hercules\Arhopala hercules IMG_018429.png
