cluster,file,path
-1,Cyrestis themire IMG_099456.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cyrestis themire\Cyrestis themire IMG_099456.png
51,Abisara saturata IMG_028017.png,images\Tan_batch_1_to_Acraea_Tancrop\Abisara saturata\Abisara saturata IMG_028017.png
51,Calisto pulchella IMG_009485_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Calisto pulchella\Calisto pulchella IMG_009485_R.png
149,Abrota ganga IMG_152038.png,images\Tan_batch_1_to_Acraea_Tancrop\Abrota ganga\Abrota ganga IMG_152038.png
149,Brenthis ino IMG_067115.png,images\Tan_batch_2_to_Cyrestis_tancrop\Brenthis ino\Brenthis ino IMG_067115.png
175,Acraea abdera IMG_125231.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea abdera\Acraea abdera IMG_125231.png
175,Acraea pharsalus IMG_125382.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea pharsalus\Acraea pharsalus IMG_125382.png
164,Acraea acara IMG_125277.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea acara\Acraea acara IMG_125277.png
164,Acraea rogersi IMG_125787.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea rogersi\Acraea rogersi IMG_125787.png
130,Acraea acerata IMG_124744.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea acerata\Acraea acerata IMG_124744.png
130,Chamaelimnas briola IMG_026710.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chamaelimnas briola\Chamaelimnas briola IMG_026710.png
20,Acraea acrita IMG_125194.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea acrita\Acraea acrita IMG_125194.png
20,Acraea encedon IMG_117012.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea encedon\Acraea encedon IMG_117012.png
70,Acraea aganice IMG_106797.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea aganice\Acraea aganice IMG_106797.png
70,Acraea cabira IMG_124678.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea cabira\Acraea cabira IMG_124678.png
70,Acraea parrhasia IMG_124517.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea parrhasia\Acraea parrhasia IMG_124517.png
70,Amauris hecate IMG_115027.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris hecate\Amauris hecate IMG_115027.png
70,Aterica galene IMG_096895.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aterica galene\Aterica galene IMG_096895.png
70,Catasticta sisamnus IMG_085182.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta sisamnus\Catasticta sisamnus IMG_085182.png
197,Acraea alcinoe IMG_106720.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea alcinoe\Acraea alcinoe IMG_106720.png
197,Acraea macaria IMG_106725.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea macaria\Acraea macaria IMG_106725.png
197,Acraea umbra IMG_106729.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea umbra\Acraea umbra IMG_106729.png
191,Acraea alciope IMG_124398.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea alciope\Acraea alciope IMG_124398.png
191,Acraea aurivillii IMG_158279.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea aurivillii\Acraea aurivillii IMG_158279.png
191,Acraea poggei IMG_106820.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea poggei\Acraea poggei IMG_106820.png
191,Acraea quadricolor IMG_106789.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea quadricolor\Acraea quadricolor IMG_106789.png
168,Acraea althoffi IMG_125767.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea althoffi\Acraea althoffi IMG_125767.png
168,Chlosyne gaudialis IMG_053358.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chlosyne gaudialis\Chlosyne gaudialis IMG_053358.png
190,Acraea anemosa IMG_125292.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea anemosa\Acraea anemosa IMG_125292.png
190,Consul fabius IMG_119873.png,images\Tan_batch_2_to_Cyrestis_tancrop\Consul fabius\Consul fabius IMG_119873.png
190,Cupha prosope IMG_172276.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cupha prosope\Cupha prosope IMG_172276.png
7,Acraea asboloplintha IMG_125395.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea asboloplintha\Acraea asboloplintha IMG_125395.png
7,Acraea equatorialis IMG_125111.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea equatorialis\Acraea equatorialis IMG_125111.png
7,Acraea neobule IMG_106301.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea neobule\Acraea neobule IMG_106301.png
134,Acraea bonasia IMG_124693.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea bonasia\Acraea bonasia IMG_124693.png
134,Acraea sotikensis IMG_124758.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea sotikensis\Acraea sotikensis IMG_124758.png
134,Acraea uvui IMG_124772.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea uvui\Acraea uvui IMG_124772.png
134,Cartea vitula IMG_153751.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cartea vitula\Cartea vitula IMG_153751.png
48,Acraea circeis IMG_124451.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea circeis\Acraea circeis IMG_124451.png
48,Acraea satis IMG_106341.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea satis\Acraea satis IMG_106341.png
48,Acraea semivitrea IMG_117011.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea semivitrea\Acraea semivitrea IMG_117011.png
152,Acraea dammii IMG_106437.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea dammii\Acraea dammii IMG_106437.png
152,Acraea quirina IMG_106405.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea quirina\Acraea quirina IMG_106405.png
174,Acraea egina IMG_116999.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea egina\Acraea egina IMG_116999.png
174,Acraea perenna IMG_125245.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea perenna\Acraea perenna IMG_125245.png
167,Acraea eltringhami IMG_106462.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea eltringhami\Acraea eltringhami IMG_106462.png
167,Acraea issoria IMG_106578.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea issoria\Acraea issoria IMG_106578.png
196,Acraea epaea IMG_106765.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea epaea\Acraea epaea IMG_106765.png
196,Acraea macarista IMG_106816.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea macarista\Acraea macarista IMG_106816.png
183,Acraea esebria IMG_124404.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea esebria\Acraea esebria IMG_124404.png
183,Actinote genitrix IMG_115581.png,images\Tan_batch_2_to_Cyrestis_tancrop\Actinote genitrix\Actinote genitrix IMG_115581.png
183,Actinote thalia IMG_123721.png,images\Tan_batch_2_to_Cyrestis_tancrop\Actinote thalia\Actinote thalia IMG_123721.png
38,Acraea humilis IMG_124594.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea humilis\Acraea humilis IMG_124594.png
38,Calinaga davidis IMG_091819.png,images\Tan_batch_2_to_Cyrestis_tancrop\Calinaga davidis\Calinaga davidis IMG_091819.png
165,Acraea igati IMG_106432.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea igati\Acraea igati IMG_106432.png
165,Acraea johnstoni IMG_124411.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea johnstoni\Acraea johnstoni IMG_124411.png
165,Acraea peneleos IMG_124552.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea peneleos\Acraea peneleos IMG_124552.png
166,Acraea insignis IMG_106273.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea insignis\Acraea insignis IMG_106273.png
166,Acraea penelope IMG_158270.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea penelope\Acraea penelope IMG_158270.png
143,Acraea leucographa IMG_106366.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea leucographa\Acraea leucographa IMG_106366.png
143,Acraea ventura IMG_124688.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea ventura\Acraea ventura IMG_124688.png
39,Acraea lycoa IMG_124387.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea lycoa\Acraea lycoa IMG_124387.png
39,Aporia acraea IMG_085377.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia acraea\Aporia acraea IMG_085377.png
39,Appias pandione IMG_083494.png,images\Tan_batch_2_to_Cyrestis_tancrop\Appias pandione\Appias pandione IMG_083494.png
39,Belenois gidica IMG_139822.png,images\Tan_batch_2_to_Cyrestis_tancrop\Belenois gidica\Belenois gidica IMG_139822.png
39,Chazara heydenreichi IMG_050883.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chazara heydenreichi\Chazara heydenreichi IMG_050883.png
39,Colotis vestalis IMG_086634.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colotis vestalis\Colotis vestalis IMG_086634.png
21,Acraea natalica IMG_124937.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea natalica\Acraea natalica IMG_124937.png
21,Acraea rahira IMG_124973.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea rahira\Acraea rahira IMG_124973.png
151,Acraea orestia IMG_124580.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea orestia\Acraea orestia IMG_124580.png
151,Acraea quirinalis IMG_124584.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea quirinalis\Acraea quirinalis IMG_124584.png
151,Acraea ranavalona IMG_106379.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea ranavalona\Acraea ranavalona IMG_106379.png
129,Acraea orina IMG_124565.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea orina\Acraea orina IMG_124565.png
129,Aegiale hesperiaris IMG_090097.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aegiale hesperiaris\Aegiale hesperiaris IMG_090097.png
129,Altinote negra IMG_124031.png,images\Tan_batch_2_to_Cyrestis_tancrop\Altinote negra\Altinote negra IMG_124031.png
129,Bolboneura sylphis IMG_107707.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bolboneura sylphis\Bolboneura sylphis IMG_107707.png
129,Cephrenes trichopepla IMG_012772.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cephrenes trichopepla\Cephrenes trichopepla IMG_012772.png
29,Acraea rabbaiae IMG_106446.png,images\Tan_batch_1_to_Acraea_Tancrop\Acraea rabbaiae\Acraea rabbaiae IMG_106446.png
29,Aeria eurimedia IMG_126898.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aeria eurimedia\Aeria eurimedia IMG_126898.png
29,Aporia crataegi IMG_085207.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia crataegi\Aporia crataegi IMG_085207.png
29,Aporia larraldei IMG_085379.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia larraldei\Aporia larraldei IMG_085379.png
29,Aporia leucodice IMG_085394.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia leucodice\Aporia leucodice IMG_085394.png
29,Aporia martineti IMG_085322.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia martineti\Aporia martineti IMG_085322.png
29,Catasticta corcyra IMG_081687.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta corcyra\Catasticta corcyra IMG_081687.png
29,Cepora boisduvaliana IMG_085624.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cepora boisduvaliana\Cepora boisduvaliana IMG_085624.png
85,Adelpha abyla IMG_100061.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha abyla\Adelpha abyla IMG_100061.png
85,Adelpha capucinus IMG_100134.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha capucinus\Adelpha capucinus IMG_100134.png
85,Adelpha thessalia IMG_100179.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha thessalia\Adelpha thessalia IMG_100179.png
99,Adelpha boeotia IMG_100227.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha boeotia\Adelpha boeotia IMG_100227.png
99,Adelpha cytherea IMG_095759.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha cytherea\Adelpha cytherea IMG_095759.png
99,Adelpha mythra IMG_100380.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha mythra\Adelpha mythra IMG_100380.png
99,Adelpha syma IMG_100293.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha syma\Adelpha syma IMG_100293.png
98,Adelpha delinita IMG_100109.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha delinita\Adelpha delinita IMG_100109.png
98,Baeotis elegantula IMG_026212.png,images\Tan_batch_2_to_Cyrestis_tancrop\Baeotis elegantula\Baeotis elegantula IMG_026212.png
84,Adelpha epione IMG_095708.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha epione\Adelpha epione IMG_095708.png
84,Catacore kolyma IMG_104250.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catacore kolyma\Catacore kolyma IMG_104250.png
11,Adelpha epione IMG_095716_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha epione\Adelpha epione IMG_095716_R.png
11,Baronia brevicornis IMG_137186.png,images\Tan_batch_2_to_Cyrestis_tancrop\Baronia brevicornis\Baronia brevicornis IMG_137186.png
11,Catasticta manco IMG_081742_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta manco\Catasticta manco IMG_081742_R.png
11,Catasticta nimbice IMG_085012.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta nimbice\Catasticta nimbice IMG_085012.png
11,Catasticta sisamnus IMG_081710_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catasticta sisamnus\Catasticta sisamnus IMG_081710_R.png
3,Adelpha eulalia IMG_095636.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha eulalia\Adelpha eulalia IMG_095636.png
3,Calydna hiria IMG_027108.png,images\Tan_batch_2_to_Cyrestis_tancrop\Calydna hiria\Calydna hiria IMG_027108.png
13,Adelpha justina IMG_095905.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha justina\Adelpha justina IMG_095905.png
13,Antanartia hippomene IMG_031691.png,images\Tan_batch_2_to_Cyrestis_tancrop\Antanartia hippomene\Antanartia hippomene IMG_031691.png
13,Antanartia schaeneia IMG_031696.png,images\Tan_batch_2_to_Cyrestis_tancrop\Antanartia schaeneia\Antanartia schaeneia IMG_031696.png
132,Adelpha lycorias IMG_095676.png,images\Tan_batch_2_to_Cyrestis_tancrop\Adelpha lycorias\Adelpha lycorias IMG_095676.png
132,Bebearia comus IMG_097126.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia comus\Bebearia comus IMG_097126.png
92,Aemona lena IMG_157857.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aemona lena\Aemona lena IMG_157857.png
92,Amathusia phidippus IMG_058198.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amathusia phidippus\Amathusia phidippus IMG_058198.png
92,Cirrochroa orissa IMG_067868.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cirrochroa orissa\Cirrochroa orissa IMG_067868.png
216,Afarsia sieversii IMG_004182.png,images\Tan_batch_2_to_Cyrestis_tancrop\Afarsia sieversii\Afarsia sieversii IMG_004182.png
216,Agriades orbitulus IMG_004263.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades orbitulus\Agriades orbitulus IMG_004263.png
216,Catochrysops panormus IMG_042859.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catochrysops panormus\Catochrysops panormus IMG_042859.png
216,Cupido amyntula IMG_000846.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cupido amyntula\Cupido amyntula IMG_000846.png
128,Aglais milberti IMG_032041.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aglais milberti\Aglais milberti IMG_032041.png
128,Aglais urticae IMG_108510.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aglais urticae\Aglais urticae IMG_108510.png
128,Apatura laverna IMG_125545.png,images\Tan_batch_2_to_Cyrestis_tancrop\Apatura laverna\Apatura laverna IMG_125545.png
128,Apatura metis IMG_123285.png,images\Tan_batch_2_to_Cyrestis_tancrop\Apatura metis\Apatura metis IMG_123285.png
187,Agriades glandon IMG_000958.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades glandon\Agriades glandon IMG_000958.png
187,Agriades pyrenaicus IMG_004253.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades pyrenaicus\Agriades pyrenaicus IMG_004253.png
180,Agriades optilete IMG_000917.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades optilete\Agriades optilete IMG_000917.png
180,Arawacus sito IMG_152959.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arawacus sito\Arawacus sito IMG_152959.png
180,Arhopala admete IMG_018340.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala admete\Arhopala admete IMG_018340.png
180,Arhopala muta IMG_018411.png,images\Tan_batch_2_to_Cyrestis_tancrop\Arhopala muta\Arhopala muta IMG_018411.png
217,Agriades pheretiades IMG_004255.png,images\Tan_batch_2_to_Cyrestis_tancrop\Agriades pheretiades\Agriades pheretiades IMG_004255.png
217,Alpherakya sarta IMG_005496.png,images\Tan_batch_2_to_Cyrestis_tancrop\Alpherakya sarta\Alpherakya sarta IMG_005496.png
217,Cupidopsis jobates IMG_000187.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cupidopsis jobates\Cupidopsis jobates IMG_000187.png
49,Aldania deliquata IMG_118537.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aldania deliquata\Aldania deliquata IMG_118537.png
49,Apatura iris IMG_125447.png,images\Tan_batch_2_to_Cyrestis_tancrop\Apatura iris\Apatura iris IMG_125447.png
49,Argopteron aureipennis IMG_160715.png,images\Tan_batch_2_to_Cyrestis_tancrop\Argopteron aureipennis\Argopteron aureipennis IMG_160715.png
49,Colobura dirce IMG_099242.png,images\Tan_batch_2_to_Cyrestis_tancrop\Colobura dirce\Colobura dirce IMG_099242.png
69,Aldania raddei IMG_100521.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aldania raddei\Aldania raddei IMG_100521.png
69,Aporia agathon IMG_085438.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia agathon\Aporia agathon IMG_085438.png
69,Aporia goutellei IMG_085360.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia goutellei\Aporia goutellei IMG_085360.png
69,Aporia lhamo IMG_085408.png,images\Tan_batch_2_to_Cyrestis_tancrop\Aporia lhamo\Aporia lhamo IMG_085408.png
69,Bibasis gomata IMG_145598.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bibasis gomata\Bibasis gomata IMG_145598.png
69,Calinaga buddha IMG_091815.png,images\Tan_batch_2_to_Cyrestis_tancrop\Calinaga buddha\Calinaga buddha IMG_091815.png
69,Callarge sagitta IMG_047263.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callarge sagitta\Callarge sagitta IMG_047263.png
83,Alesa amesis IMG_028149_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Alesa amesis\Alesa amesis IMG_028149_R.png
83,Anthanassa frisia IMG_052970.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anthanassa frisia\Anthanassa frisia IMG_052970.png
83,Asterocampa celtis IMG_105089.png,images\Tan_batch_2_to_Cyrestis_tancrop\Asterocampa celtis\Asterocampa celtis IMG_105089.png
83,Carterocephalus palaemon IMG_090542.png,images\Tan_batch_2_to_Cyrestis_tancrop\Carterocephalus palaemon\Carterocephalus palaemon IMG_090542.png
83,Chlosyne leanira IMG_052446.png,images\Tan_batch_2_to_Cyrestis_tancrop\Chlosyne leanira\Chlosyne leanira IMG_052446.png
83,Consul excellens IMG_119991.png,images\Tan_batch_2_to_Cyrestis_tancrop\Consul excellens\Consul excellens IMG_119991.png
133,Allancastria caucasica IMG_089226.png,images\Tan_batch_2_to_Cyrestis_tancrop\Allancastria caucasica\Allancastria caucasica IMG_089226.png
133,Archon apollinus IMG_089101.png,images\Tan_batch_2_to_Cyrestis_tancrop\Archon apollinus\Archon apollinus IMG_089101.png
135,Amarynthis meneria IMG_026896.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amarynthis meneria\Amarynthis meneria IMG_026896.png
135,Ancyluris aulestes IMG_028562.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris aulestes\Ancyluris aulestes IMG_028562.png
135,Ancyluris colubra IMG_028478.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris colubra\Ancyluris colubra IMG_028478.png
135,Ancyluris etias IMG_028571.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris etias\Ancyluris etias IMG_028571.png
135,Ancyluris formosissima IMG_028504.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris formosissima\Ancyluris formosissima IMG_028504.png
135,Ancyluris jurgensenii IMG_028487.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris jurgensenii\Ancyluris jurgensenii IMG_028487.png
135,Ancyluris meliboeus IMG_028519.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris meliboeus\Ancyluris meliboeus IMG_028519.png
135,Ancyluris mira IMG_028474.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris mira\Ancyluris mira IMG_028474.png
103,Amauris crawshayi IMG_115017.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris crawshayi\Amauris crawshayi IMG_115017.png
103,Amauris ellioti IMG_114956.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris ellioti\Amauris ellioti IMG_114956.png
103,Amauris inferna IMG_115033.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris inferna\Amauris inferna IMG_115033.png
89,Amauris damocles IMG_114926.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris damocles\Amauris damocles IMG_114926.png
89,Amauris hyalites IMG_114920.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris hyalites\Amauris hyalites IMG_114920.png
104,Amauris echeria IMG_114968.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris echeria\Amauris echeria IMG_114968.png
104,Amauris vashti IMG_114928.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris vashti\Amauris vashti IMG_114928.png
79,Amauris niavius IMG_115040.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris niavius\Amauris niavius IMG_115040.png
79,Amauris ochlea IMG_114936.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris ochlea\Amauris ochlea IMG_114936.png
79,Amauris tartarea IMG_114878.png,images\Tan_batch_2_to_Cyrestis_tancrop\Amauris tartarea\Amauris tartarea IMG_114878.png
195,Anaea aidea IMG_107713.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anaea aidea\Anaea aidea IMG_107713.png
195,Anaea andria IMG_119970.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anaea andria\Anaea andria IMG_119970.png
195,Cymothoe beckeri IMG_100661.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cymothoe beckeri\Cymothoe beckeri IMG_100661.png
141,Anaea troglodyta IMG_158205.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anaea troglodyta\Anaea troglodyta IMG_158205.png
141,Bebearia plistonax IMG_097183.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia plistonax\Bebearia plistonax IMG_097183.png
141,Biblis hyperia IMG_103573.png,images\Tan_batch_2_to_Cyrestis_tancrop\Biblis hyperia\Biblis hyperia IMG_103573.png
173,Anartia jatrophae IMG_061350.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anartia jatrophae\Anartia jatrophae IMG_061350.png
173,Cirrochroa tyche IMG_067634.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cirrochroa tyche\Cirrochroa tyche IMG_067634.png
200,Ancema ctesia IMG_019218.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancema ctesia\Ancema ctesia IMG_019218.png
200,Atlides polybe IMG_019799.png,images\Tan_batch_2_to_Cyrestis_tancrop\Atlides polybe\Atlides polybe IMG_019799.png
153,Ancyluris inca IMG_028502.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ancyluris inca\Ancyluris inca IMG_028502.png
153,Callicore brome IMG_103825.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callicore brome\Callicore brome IMG_103825.png
153,Callicore hesperis IMG_103943.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callicore hesperis\Callicore hesperis IMG_103943.png
153,Callicore hystaspes IMG_104015.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callicore hystaspes\Callicore hystaspes IMG_104015.png
153,Callicore pygas IMG_103354.png,images\Tan_batch_2_to_Cyrestis_tancrop\Callicore pygas\Callicore pygas IMG_103354.png
147,Anetia briarea IMG_113859.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anetia briarea\Anetia briarea IMG_113859.png
147,Argyronome laodice IMG_111725.png,images\Tan_batch_2_to_Cyrestis_tancrop\Argyronome laodice\Argyronome laodice IMG_111725.png
147,Childrena childreni IMG_112314.png,images\Tan_batch_2_to_Cyrestis_tancrop\Childrena childreni\Childrena childreni IMG_112314.png
131,Anetia jaegeri IMG_113892.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anetia jaegeri\Anetia jaegeri IMG_113892.png
131,Argynnis pandora IMG_151884.png,images\Tan_batch_2_to_Cyrestis_tancrop\Argynnis pandora\Argynnis pandora IMG_151884.png
131,Argyreus hyperbius IMG_151989_R.png,images\Tan_batch_2_to_Cyrestis_tancrop\Argyreus hyperbius\Argyreus hyperbius IMG_151989_R.png
131,Bebearia mandinga IMG_097201.png,images\Tan_batch_2_to_Cyrestis_tancrop\Bebearia mandinga\Bebearia mandinga IMG_097201.png
131,Catuna angustatum IMG_096993.png,images\Tan_batch_2_to_Cyrestis_tancrop\Catuna angustatum\Catuna angustatum IMG_096993.png
160,Anetia pantheratus IMG_113902.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anetia pantheratus\Anetia pantheratus IMG_113902.png
160,Argyreus hyperbius IMG_151988.png,images\Tan_batch_2_to_Cyrestis_tancrop\Argyreus hyperbius\Argyreus hyperbius IMG_151988.png
160,Boloria caucasica IMG_066469.png,images\Tan_batch_2_to_Cyrestis_tancrop\Boloria caucasica\Boloria caucasica IMG_066469.png
160,Cethosia nietneri IMG_067255.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cethosia nietneri\Cethosia nietneri IMG_067255.png
74,Anetia thirza IMG_113898.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anetia thirza\Anetia thirza IMG_113898.png
74,Apatura ilia IMG_106236.png,images\Tan_batch_2_to_Cyrestis_tancrop\Apatura ilia\Apatura ilia IMG_106236.png
156,Ankola fan IMG_163812.png,images\Tan_batch_2_to_Cyrestis_tancrop\Ankola fan\Ankola fan IMG_163812.png
156,Axiocerses amanga IMG_018958.png,images\Tan_batch_2_to_Cyrestis_tancrop\Axiocerses amanga\Axiocerses amanga IMG_018958.png
156,Axiocerses punicea IMG_018957.png,images\Tan_batch_2_to_Cyrestis_tancrop\Axiocerses punicea\Axiocerses punicea IMG_018957.png
156,Cacyreus marshalli IMG_143822.png,images\Tan_batch_2_to_Cyrestis_tancrop\Cacyreus marshalli\Cacyreus marshalli IMG_143822.png
65,Anteos clorinde IMG_070253.png,images\Tan_batch_2_to_Cyrestis_tancrop\Anteos clorinde\Anteos clorinde IMG_070253.png
